http://www.owl-ontologies.com/Ontology1456566482.owl#Dried_fruits	dried fruits
http://www.owl-ontologies.com/Ontology1456566482.owl#Dry_grass	dry grass
http://www.owl-ontologies.com/Ontology1456566482.owl#Dry_vegetal	dry vegetal
http://www.owl-ontologies.com/Ontology1456566482.owl#Elderberry_flowers	Elderberry flowers
http://www.owl-ontologies.com/Ontology1456566482.owl#Empyreumatic	empyreumatic
http://www.owl-ontologies.com/Ontology1456566482.owl#English_candies	english candies
http://www.owl-ontologies.com/Ontology1456566482.owl#Eucalyptus	eucalyptus
http://www.owl-ontologies.com/Ontology1456566482.owl#Exotic_fruits	exotic fruits
http://www.owl-ontologies.com/Ontology1456566482.owl#Farm	farm
http://www.owl-ontologies.com/Ontology1456566482.owl#Fat	fat
http://www.owl-ontologies.com/Ontology1456566482.owl#Fennel	fennel
http://www.owl-ontologies.com/Ontology1456566482.owl#Fermented	fermented
http://www.owl-ontologies.com/Ontology1456566482.owl#Fermenting_banana	fermenting banana
http://www.owl-ontologies.com/Ontology1456566482.owl#Flint	flint
http://www.owl-ontologies.com/Ontology1456566482.owl#Floral	floral
http://www.owl-ontologies.com/Ontology1456566482.owl#Flower_broom	flower broom
http://www.owl-ontologies.com/Ontology1456566482.owl#Fresh_black_fruits	fresh black fruits
http://www.owl-ontologies.com/Ontology1456566482.owl#Fresh_fruits	fresh fruits
http://www.owl-ontologies.com/Ontology1456566482.owl#Fresh_red_fruits	fresh red fruits
http://www.owl-ontologies.com/Ontology1456566482.owl#Fresh_vegetal	fresh vegetal
http://www.owl-ontologies.com/Ontology1456566482.owl#Fruits	fruits
http://www.owl-ontologies.com/Ontology1456566482.owl#Fur	fur
http://www.owl-ontologies.com/Ontology1456566482.owl#Game	game
http://www.owl-ontologies.com/Ontology1456566482.owl#Garden_flower	garden flower
http://www.owl-ontologies.com/Ontology1456566482.owl#Ginger	ginger
http://www.owl-ontologies.com/Ontology1456566482.owl#Glue	glue
http://www.owl-ontologies.com/Ontology1456566482.owl#Grapefruits	grapefruit
http://www.owl-ontologies.com/Ontology1456566482.owl#Grapes	grapes
http://www.owl-ontologies.com/Ontology1456566482.owl#Graphite	graphite
http://www.owl-ontologies.com/Ontology1456566482.owl#Grass	grass
http://www.owl-ontologies.com/Ontology1456566482.owl#Green_olives	green olives
http://www.owl-ontologies.com/Ontology1456566482.owl#Green_pepper	green pepper
http://www.owl-ontologies.com/Ontology1456566482.owl#Green_vegetable	green vegetables
http://www.owl-ontologies.com/Ontology1456566482.owl#Grenadine_syrup	grenadine 
http://www.owl-ontologies.com/Ontology1456566482.owl#Grilled_almonds	grilled almonds
http://www.owl-ontologies.com/Ontology1456566482.owl#Guts	guts
http://www.owl-ontologies.com/Ontology1456566482.owl#Hare	hare
http://www.owl-ontologies.com/Ontology1456566482.owl#Hawthorn	hawthorn
http://www.owl-ontologies.com/Ontology1456566482.owl#Hay	hay
http://www.owl-ontologies.com/Ontology1456566482.owl#Hazelnut	hazelnut
http://www.owl-ontologies.com/Ontology1456566482.owl#Heather	heather
http://www.owl-ontologies.com/Ontology1456566482.owl#Herbaceous	herbaceous
http://www.owl-ontologies.com/Ontology1456566482.owl#Herbs	herbs
http://www.owl-ontologies.com/Ontology1456566482.owl#Honey	honey
http://www.owl-ontologies.com/Ontology1456566482.owl#Horse	horse
http://www.owl-ontologies.com/Ontology1456566482.owl#Humus	humus
http://www.owl-ontologies.com/Ontology1456566482.owl#Hyacinth	hyacinth
http://www.owl-ontologies.com/Ontology1456566482.owl#Hydrocarbon	hydrocarbon
http://www.owl-ontologies.com/Ontology1456566482.owl#Incense	incense
http://www.owl-ontologies.com/Ontology1456566482.owl#Industrial_chemical	industrial chemical
http://www.owl-ontologies.com/Ontology1456566482.owl#Infusion_plant	infusion plant
http://www.owl-ontologies.com/Ontology1456566482.owl#Inshell_dry_fruits	inshell dry fruits
http://www.owl-ontologies.com/Ontology1456566482.owl#Iodine	iodine
http://www.owl-ontologies.com/Ontology1456566482.owl#Iris	iris
http://www.owl-ontologies.com/Ontology1456566482.owl#Isoamyl_acetate	isoamyl acetate
http://www.owl-ontologies.com/Ontology1456566482.owl#Jam	red fruits jam
http://www.owl-ontologies.com/Ontology1456566482.owl#Jasmine	jasmine
http://www.owl-ontologies.com/Ontology1456566482.owl#Juniper	juniper
http://www.owl-ontologies.com/Ontology1456566482.owl#Kiwi	kiwi
http://www.owl-ontologies.com/Ontology1456566482.owl#Lactid_acid	lactic acid
http://www.owl-ontologies.com/Ontology1456566482.owl#Laurel	laurel
http://www.owl-ontologies.com/Ontology1456566482.owl#Lavender	lavender
http://www.owl-ontologies.com/Ontology1456566482.owl#Leather	leather
http://www.owl-ontologies.com/Ontology1456566482.owl#Leaves	leaves
http://www.owl-ontologies.com/Ontology1456566482.owl#Lemon	lemon
http://www.owl-ontologies.com/Ontology1456566482.owl#Lemongrass	lemongrass
http://www.owl-ontologies.com/Ontology1456566482.owl#Lichen	lichen
http://www.owl-ontologies.com/Ontology1456566482.owl#Licorice	licorice
http://www.owl-ontologies.com/Ontology1456566482.owl#Lilac	lilac
http://www.owl-ontologies.com/Ontology1456566482.owl#Lilies	lilies
http://www.owl-ontologies.com/Ontology1456566482.owl#Lime	lime
http://www.owl-ontologies.com/Ontology1456566482.owl#Litchi	litchi
http://www.owl-ontologies.com/Ontology1456566482.owl#Magnolia	Magnolia
http://www.owl-ontologies.com/Ontology1456566482.owl#Mandarin	mandarin
http://www.owl-ontologies.com/Ontology1456566482.owl#Mango	mango
http://www.owl-ontologies.com/Ontology1456566482.owl#Marjoram	Marjoram
http://www.owl-ontologies.com/Ontology1456566482.owl#Mead	mead
http://www.owl-ontologies.com/Ontology1456566482.owl#Meat	meat
http://www.owl-ontologies.com/Ontology1456566482.owl#Meat_juice	meat juice
